X_precipitation_t1,X_T2MMEAN_t1,X_RelHumSurf_t1,X_CloudFrc_t1,X_Psurf_f_tavg_t1,X_precipitation_t2,X_T2MMEAN_t2,X_RelHumSurf_t2,X_CloudFrc_t2,X_Psurf_f_tavg_t2,X_precipitation_t3,X_T2MMEAN_t3,X_RelHumSurf_t3,X_CloudFrc_t3,X_Psurf_f_tavg_t3,X_precipitation_t4,X_T2MMEAN_t4,X_RelHumSurf_t4,X_CloudFrc_t4,X_Psurf_f_tavg_t4,X_precipitation_t5,X_T2MMEAN_t5,X_RelHumSurf_t5,X_CloudFrc_t5,X_Psurf_f_tavg_t5,X_precipitation_t6,X_T2MMEAN_t6,X_RelHumSurf_t6,X_CloudFrc_t6,X_Psurf_f_tavg_t6,X_precipitation_t7,X_T2MMEAN_t7,X_RelHumSurf_t7,X_CloudFrc_t7,X_Psurf_f_tavg_t7,X_precipitation_t8,X_T2MMEAN_t8,X_RelHumSurf_t8,X_CloudFrc_t8,X_Psurf_f_tavg_t8,X_precipitation_t9,X_T2MMEAN_t9,X_RelHumSurf_t9,X_CloudFrc_t9,X_Psurf_f_tavg_t9,X_precipitation_t10,X_T2MMEAN_t10,X_RelHumSurf_t10,X_CloudFrc_t10,X_Psurf_f_tavg_t10,date
0.47156936,286.9743,38.259434,0.2591517,94721.625,0.0017865823,289.90143,26.333395,0.008885642,94310.72,0.09937509,293.2697,23.013195,0.09268342,93479.31,0.7522139,292.07553,31.075712,0.5737065,93279.82,2.636226,287.84296,38.83587,0.73255986,93622.87,0.43195653,286.3514,40.36057,0.30710906,94438.27,0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,2024-09-11
0.0017865823,289.90143,26.333395,0.008885642,94310.72,0.09937509,293.2697,23.013195,0.09268342,93479.31,0.7522139,292.07553,31.075712,0.5737065,93279.82,2.636226,287.84296,38.83587,0.73255986,93622.87,0.43195653,286.3514,40.36057,0.30710906,94438.27,0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,2024-09-12
0.09937509,293.2697,23.013195,0.09268342,93479.31,0.7522139,292.07553,31.075712,0.5737065,93279.82,2.636226,287.84296,38.83587,0.73255986,93622.87,0.43195653,286.3514,40.36057,0.30710906,94438.27,0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,2024-09-13
0.7522139,292.07553,31.075712,0.5737065,93279.82,2.636226,287.84296,38.83587,0.73255986,93622.87,0.43195653,286.3514,40.36057,0.30710906,94438.27,0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,2024-09-14
2.636226,287.84296,38.83587,0.73255986,93622.87,0.43195653,286.3514,40.36057,0.30710906,94438.27,0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,2024-09-15
0.43195653,286.3514,40.36057,0.30710906,94438.27,0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,2024-09-16
0.044182908,289.25922,32.590263,0.062110547,94240.53,1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,2024-09-17
1.118049,290.27957,33.770695,0.49700117,94206.36,0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,2024-09-18
0.91159195,288.90753,46.035213,0.7458717,94329.68,0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,2024-09-19
0.07746668,289.49002,40.20652,0.3584144,94327.34,0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,2024-09-20
0.025768697,287.472,41.90811,0.07176131,94093.734,0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,2024-09-21
0.08195082,285.0222,36.96425,0.17005064,94024.32,0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,2024-09-22
0.043993555,286.25616,37.93972,0.069484465,94005.086,0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,2024-09-23
0.031750858,288.14197,33.000397,0.059993416,93770.16,0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2024-09-24
0.14346167,288.93832,31.673975,0.13288689,93865.836,1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,2024-09-25
1.7242678,285.2944,34.211765,0.56931216,94425.695,0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,2024-09-26
0.060005244,285.29056,31.133516,0.1285843,94444.3,0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,2024-09-27
0.2407819,289.67456,36.38714,0.4334452,94091.48,1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,2024-09-28
1.9046855,291.1413,37.116924,0.5125365,94058.91,0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,2024-09-29
0.5018283,292.02362,33.09765,0.1396664,94002.54,1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,2024-09-30
1.6678975,291.97562,39.730885,0.5518478,93935.98,0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,2024-10-01
0.2658112,291.32114,33.27641,0.18657067,94083.95,0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,2024-10-02
0.13710156,290.70486,32.272655,0.1781242,94054.77,2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,2024-10-03
2.7708523,287.3536,49.464268,0.8791142,93755.12,1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,2024-10-04
1.5269995,283.0971,50.991753,0.75769585,94035.66,0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2024-10-05
0.124000326,280.39493,36.60944,0.1692412,94883.305,0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,2024-10-06
0.028221019,281.32663,31.937931,0.11889647,95224.734,0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,2024-10-07
0.02788264,282.4902,31.18685,0.046742458,95048.51,0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,2024-10-08
0.3167128,286.66177,30.038925,0.24049707,94452.75,0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,2024-10-09
0.3634596,287.94455,32.78903,0.49039885,93825.85,1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,2024-10-10
1.0710651,288.97696,39.389336,0.5492748,93771.664,0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,2024-10-11
0.2906059,286.5059,42.817375,0.32095006,94233.87,0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,2024-10-12
0.04745428,284.55762,,,94275.25,1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,2024-10-13
1.7981691,288.17972,32.261463,0.21713947,93896.98,2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2024-10-14
2.2837212,288.35995,40.407864,0.3493076,94178.66,0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,2024-10-15
0.15096292,287.17154,40.20485,0.2786261,94718.414,0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,2024-10-16
0.055160128,286.79333,34.784992,0.05232321,94663.4,0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,2024-10-17
0.03226631,287.4412,,,93947.984,1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,2024-10-18
1.4988425,289.5841,31.870464,0.061593704,93355.13,10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,2024-10-19
10.980308,286.656,,,93257.52,1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,2024-10-20
1.0898856,283.41425,,,93990.83,6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,2024-10-21
6.5624943,283.10278,54.70203,0.8270037,93964.2,8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,2024-10-22
8.172359,281.46652,63.48126,0.81364244,94023.27,2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,2024-10-23
2.6752477,279.70563,52.450798,0.7849418,,1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,0.5522201,279.56845,57.80944,0.78273076,94733.766,2024-10-24
1.689112,277.5522,54.997395,0.79678416,94588.96,0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,0.5522201,279.56845,57.80944,0.78273076,94733.766,0.44547403,282.8781,42.456623,0.09923767,94199.5,2024-10-25
0.0928726,276.2306,59.284367,0.5893745,95072.52,0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,0.5522201,279.56845,57.80944,0.78273076,94733.766,0.44547403,282.8781,42.456623,0.09923767,94199.5,1.1257163,280.58823,74.090294,0.8904923,94463.38,2024-10-26
0.03078269,277.24664,46.322056,0.17132543,94951.1,0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,0.5522201,279.56845,57.80944,0.78273076,94733.766,0.44547403,282.8781,42.456623,0.09923767,94199.5,1.1257163,280.58823,74.090294,0.8904923,94463.38,2.1855502,281.64883,58.58331,0.33516166,94083.27,2024-10-27
0.08777347,278.61087,44.627804,0.4893629,94634.35,0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,0.5522201,279.56845,57.80944,0.78273076,94733.766,0.44547403,282.8781,42.456623,0.09923767,94199.5,1.1257163,280.58823,74.090294,0.8904923,94463.38,2.1855502,281.64883,58.58331,0.33516166,94083.27,1.7488576,277.07303,61.06936,0.7266233,94484.03,2024-10-28
0.03049882,279.91028,36.466755,0.1786566,94325.92,0.7733214,284.43204,41.160282,0.21054064,93927.27,4.8568416,283.99612,55.29274,0.83587915,93832.39,1.5234572,279.3756,61.371758,0.8322891,94435.86,0.5522201,279.56845,57.80944,0.78273076,94733.766,0.44547403,282.8781,42.456623,0.09923767,94199.5,1.1257163,280.58823,74.090294,0.8904923,94463.38,2.1855502,281.64883,58.58331,0.33516166,94083.27,1.7488576,277.07303,61.06936,0.7266233,94484.03,0.12816796,275.6663,57.22537,0.75777316,94733.18,2024-10-29
